fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
-0.41116324029589774,-0.8030236433688023,0.21244085492976109,-0.03797737035339246,0.06054443980951198,0.7752573900371327,0.8635277056212142,0.8007031815240344,1.3834434382125844,0.007375570969388518,-0.6907606744431636,5
-0.2270578928194504,-0.5733981818735533,-0.29688247424636227,-1.1867748758259389,1.4130322841537142,-0.561970488372729,-0.2712567629171787,-0.06778665772898326,-0.9234489274951572,1.9133513802589042,-0.8779958313670477,5
0.1411528021334431,-0.22895998963067962,-0.8062058034224856,-0.03797737035339246,0.17325176017153399,-0.6648341713273338,0.7300236504990503,0.040774572177636415,-0.9234489274951572,-0.8723055717796186,-0.9716134098289898,5
-0.8407423844076066,-0.7456172779949899,-0.6534088046696485,0.12613655899982867,0.22960542035254225,0.5695300241279232,-0.17112872157555584,0.040774572177636415,0.790242544173452,-0.13923795282211282,-0.6907606744431636,6
-1.2089530793605008,-0.8030236433688023,-0.5515441388344239,-1.515002734532381,-0.052162880552499076,-0.45910680541812426,-0.7385209558447523,-0.6648734222154518,0.19704165013431657,-0.6523852860923667,-1.0652309882909319,5
-0.41116324029589774,-0.688210912621178,-0.1440854754935253,-0.858547017119497,-0.052162880552499076,-1.1791525861003576,-1.139033121211244,-0.2849091175422829,-0.1984256125584394,-0.4324650004051155,-0.8779958313670477,5
-0.7180054860899758,1.0339800485931903,-1.3664614655162213,-0.6944330877662762,-0.052162880552499076,-0.15051575655431004,-0.33800879047826066,0.25789703199087577,1.0538873859686226,-0.7256920479881173,-0.9716134098289898,5
-0.2884263419782664,0.6608386736634108,-1.3664614655162213,-0.5303191584130551,0.06054443980951198,-0.7676978542819385,-0.972153052308539,-0.17634788763566323,0.4606864919294872,-0.4324650004051155,-0.5971430959812198,6
-0.963479282725238,0.8330577697848478,-1.0099351350929349,0.12613655899982867,0.4550200610765745,0.1580752923095042,1.2306638572071649,-0.5020315773555223,0.2629528605831107,-0.798998809883868,-0.3162903605953937,5
0.0184159038158123,0.7182450390372231,-0.7552734705048733,-0.03797737035339246,0.11689809999052572,-0.047652073599705295,2.2653202844039346,-0.06778665772898326,-0.9234489274951572,0.08068233286513918,-0.5971430959812198,5
-1.8840060201074724,-1.204868200985488,-0.09315314257591291,-0.858547017119497,1.2439713036106894,-0.2533794395089148,0.16263141622985383,-0.5563121923088321,0.4606864919294872,-0.7256920479881173,-1.1588485667528756,5
-0.2884263419782664,0.6608386736634108,-1.3664614655162213,2.1775606759150916,0.28595908053354974,-1.0762889031457528,-0.9054010247474571,1.017825641337334,0.5925089128270725,-0.7256920479881173,-0.7843782529051057,6
-0.2884263419782664,0.40251002948125536,-0.6534088046696485,0.12613655899982867,0.28595908053354974,-1.2820162690549621,-1.0055290660890799,0.4207388768508656,0.7243313337246579,-0.3591582385093648,0.339032688638204,6
-0.1043209945018196,-0.8604300087426145,0.05964385617692423,-0.366205229059834,-0.841114123086614,-0.2533794395089148,-0.5048888593809655,0.040774572177636415,-0.5279816648024013,0.593829666135393,-0.6907606744431636,7
-0.5952685877723445,-0.4585854511259286,0.46710251951782267,2.1775606759150916,-0.39028484163854865,-0.3562431224635195,1.3975439261098697,0.5835807217107951,0.13113043968552537,1.3268972850928988,0.058179953252376196,5
0.3252581496098904,0.4599163948550677,0.16150852201214871,0.7825922764127125,0.39866640089556626,0.1580752923095042,0.02912736110768997,0.4750194918041754,-0.3302480334560247,-1.01891909557112,-1.0652309882909319,4
-0.47253168945471313,-0.22895998963067962,-0.3478148071639745,0.45436441770627095,2.2019835266878283,-0.7676978542819385,-1.0389050798696209,0.040774572177636415,-0.6598040856999865,1.8400446183631534,0.058179953252376196,6
-0.1043209945018196,0.7469482217241293,-0.2459501413287499,-0.20209129970661285,-0.6720531425435892,-0.6648341713273338,-0.7385209558447523,0.040774572177636415,-0.06660319166085407,2.5731122373206583,-0.1290552036715079,5
-2.2522167150603667,-0.056740893509242635,-0.6024764717520362,-0.366205229059834,-1.5173580452587128,-0.7676978542819385,0.6632716229379684,-1.8047663362351392,2.520411818454256,-0.6523852860923667,2.492236993262878,4
-0.3497947911370818,2.325623269503967,0.8236288499411091,-0.20209129970661285,1.8638615656017803,0.6723937070825279,2.298696298184476,0.1493358020842561,-0.39615924390481594,0.593829666135393,-1.1588485667528756,5
0.3252581496098904,0.7469482217241293,-0.04222080965830053,-1.022660946472718,-0.39028484163854865,-1.1791525861003576,-0.7385209558447523,0.20361641703756594,-1.0552713483927425,0.6671364280311437,-1.1588485667528756,5
-1.0248477318840539,-0.056740893509242635,-1.162732133845772,-0.20209129970661285,-0.6720531425435892,-0.7676978542819385,-1.0055290660890799,-0.6105928072621419,0.5925089128270725,-0.13923795282211282,-0.9716134098289898,6
-1.0248477318840539,-0.1715536242568673,-1.162732133845772,-0.366205229059834,-0.7284068027245975,-0.973425220191148,-1.0389050798696209,-0.6648734222154518,0.5265977023782813,-0.06593119092636214,-0.9716134098289898,6
0.2025212512922585,-0.8604300087426145,0.46710251951782267,1.1108201351191547,0.0041907796285091895,1.4953031707193658,2.4655763670871806,0.1493358020842561,-0.7257152961487777,-0.6523852860923667,-0.9716134098289898,5
-0.41116324029589774,-0.11414725888305496,-0.6024764717520362,0.7825922764127125,1.6384469248777473,1.80389421958318,0.9302797331822961,-0.6648734222154518,-0.9234489274951572,-0.13923795282211282,-0.22267278213345165,6
1.1844164378333084,-0.6308045472473656,1.5366815107876814,1.7672758525320384,-0.615699482362581,-1.1791525861003576,-1.172409134991785,0.20361641703756594,-1.7802946633294603,-0.13923795282211282,-0.7843782529051057,5
-0.2884263419782664,0.34510366410744303,-0.4496794729991993,-0.03797737035339246,-0.2775775212765321,0.1580752923095042,0.2961354713520177,0.4207388768508656,0.790242544173452,-0.4324650004051155,-0.40990793905733575,5
-0.5952685877723445,-0.8030236433688023,0.21244085492976109,0.12613655899982867,-0.39028484163854865,-0.6648341713273338,0.02912736110768997,-0.2849091175422829,0.6584201232758666,-0.798998809883868,-0.9716134098289898,6
0.3252581496098904,-0.7456172779949899,0.6708318511882722,-0.20209129970661285,-0.10851654073350733,0.3638026582187137,0.22938344379093575,0.6921419516174148,0.8561537546222432,-0.06593119092636214,-1.1588485667528756,5
-0.3497947911370818,0.9191673178455656,1.1292228474467831,-0.858547017119497,1.9202152257827887,0.46666634117331846,2.231944270623394,0.040774572177636415,-0.6598040856999865,0.4472161423438917,-1.0652309882909319,5
-0.7793739352487913,1.177495962027721,-1.1117998009281596,-0.5303191584130551,0.0041907796285091895,-0.2533794395089148,0.2961354713520177,-0.06778665772898326,0.5265977023782813,-0.5790785241966168,-0.5971430959812198,5
-0.6566370369311599,1.1200895966539088,-1.1117998009281596,2.1775606759150916,0.28595908053354974,-1.1791525861003576,-1.139033121211244,-0.2849091175422829,0.6584201232758666,-1.898600238320127,0.4326502671001461,5
-0.6566370369311599,1.1200895966539088,-1.1117998009281596,2.1775606759150916,0.28595908053354974,-1.1791525861003576,-1.139033121211244,-0.2849091175422829,0.6584201232758666,-1.898600238320127,0.4326502671001461,5
-1.0248477318840539,1.005276865906284,-1.0099351350929349,-1.1867748758259389,-0.2775775212765321,-0.973425220191148,-1.0055290660890799,-0.2849091175422829,0.8561537546222432,-0.5057717623008662,0.2454151101762603,5
-0.165689443660635,1.005276865906284,-1.1117998009281596,-0.6944330877662762,-0.39028484163854865,-0.7676978542819385,-0.8720250109669161,-0.2849091175422829,0.19704165013431657,2.206578427841906,0.058179953252376196,6
-0.3497947911370818,0.9191673178455656,-0.2459501413287499,-0.6944330877662762,0.17325176017153399,0.2609389752641089,1.6311760225736565,-0.33918973249559276,-0.0006919812120599549,-1.238839381258372,-0.8779958313670477,5
0.0184159038158123,0.8330577697848478,-0.04222080965830053,-0.366205229059834,0.17325176017153399,-0.45910680541812426,-0.07100068023393293,0.4750194918041754,-0.0006919812120599549,-0.8723055717796186,-1.1588485667528756,4
0.3252581496098904,-0.688210912621178,1.893207841210968,-0.20209129970661285,0.6804347018006076,-0.6648341713273338,-0.1043766940144739,1.017825641337334,1.5152658591101698,0.08068233286513918,0.058179953252376196,5
-0.9021108335664226,1.4645277888967827,-1.3664614655162213,0.12613655899982867,1.3003249637916976,-0.15051575655431004,-0.5048888593809655,-0.06778665772898326,1.3834434382125844,-0.7256920479881173,0.2454151101762603,6
-0.963479282725238,1.2636055100884396,-0.7552734705048733,-0.5303191584130551,0.28595908053354974,-0.3562431224635195,1.1639118296460829,-0.5020315773555223,0.4606864919294872,-0.9456123336753693,-0.3162903605953937,5
0.0184159038158123,0.5460259429157861,-0.3478148071639745,-1.35088880517916,-0.052162880552499076,1.1867121218555516,2.4655763670871806,0.25789703199087577,-0.9893601379439484,2.5731122373206583,-1.2524661452148176,4
-1.2703215285193161,-0.4585854511259286,-0.3478148071639745,-1.1867748758259389,-0.6720531425435892,-1.2820162690549621,-1.0055290660890799,-0.5020315773555223,0.6584201232758666,-0.6523852860923667,-1.1588485667528756,5
-0.5339001386135286,-0.1715536242568673,1.0273581816115582,-0.5303191584130551,0.28595908053354974,0.5695300241279232,0.9302797331822961,0.1493358020842561,0.3288640710319019,-0.5790785241966168,-1.2524661452148176,5
-1.2089530793605008,-1.3196809317331128,1.0782905145291706,-0.858547017119497,-0.6720531425435892,0.2609389752641089,0.5297675678158045,-0.4477509624022124,0.8561537546222432,0.9603634756141464,-0.1290552036715079,6
-0.8407423844076066,0.11547820261219434,-0.6024764717520362,-0.20209129970661285,-0.2775775212765321,0.3638026582187137,-0.17112872157555584,-0.33918973249559276,0.6584201232758666,-0.4324650004051155,-0.3162903605953937,5
0.2025212512922585,-0.22895998963067962,0.05964385617692423,-0.6944330877662762,1.6384469248777473,0.46666634117331846,2.5323283946482626,0.25789703199087577,-2.505317978266178,2.5731122373206583,-0.5035255175192779,6
-0.3497947911370818,-0.22895998963067962,-0.04222080965830053,-0.6944330877662762,-1.066528763810647,-0.6648341713273338,-0.4715128456004245,-0.06778665772898326,0.5265977023782813,-0.06593119092636214,-0.7843782529051057,5
0.6321003954039686,-0.8030236433688023,0.8745611828587214,-0.366205229059834,1.4693859443347226,1.9067579025377848,2.5323283946482626,0.5835807217107951,-1.1211825588415336,2.5731122373206583,-0.8779958313670477,5
-0.7793739352487913,0.51732276022888,-0.9590028021753225,-0.858547017119497,-0.2775775212765321,-0.7676978542819385,-0.7051449420642113,0.5835807217107951,1.1197985964174137,-0.8723055717796186,-1.3460837236767598,5
-0.2270578928194504,-0.056740893509242635,-0.04222080965830053,-0.6944330877662762,-0.10851654073350733,2.7296673661746227,2.5323283946482626,-0.17634788763566323,-0.5279816648024013,-0.798998809883868,-0.8779958313670477,5
0.2025212512922585,-0.22895998963067962,0.05964385617692423,-0.6944330877662762,1.6384469248777473,0.46666634117331846,2.5323283946482626,0.25789703199087577,-2.505317978266178,2.5731122373206583,-0.5035255175192779,6
-0.3497947911370818,-0.22895998963067962,-0.04222080965830053,-0.6944330877662762,-1.066528763810647,-0.6648341713273338,-0.4715128456004245,-0.06778665772898326,0.5265977023782813,-0.06593119092636214,-0.7843782529051057,5
-2.0067429184251036,2.7633468054792854,-1.162732133845772,-1.515002734532381,-2.0245409868877866,2.626803683220018,1.3307918985487877,-1.5876438764218397,2.520411818454256,-1.238839381258372,0.058179953252376196,4
-0.9021108335664226,1.4071214235229703,-1.3664614655162213,1.1108201351191547,1.1876176434296812,-0.7676978542819385,-0.7385209558447523,-0.12206727268229312,0.9220649650710373,-0.6523852860923667,0.2454151101762603,5
-0.41116324029589774,2.124700990695624,-1.0608674680105472,0.2902504883530498,-0.10851654073350733,-1.0762889031457528,-1.172409134991785,-0.01350604277567343,0.5265977023782813,-0.6523852860923667,-0.5971430959812198,5
-0.1043209945018196,0.08677501992528819,-0.4496794729991993,-0.6944330877662762,-0.052162880552499076,-0.2533794395089148,-0.33800879047826066,0.25789703199087577,-0.06660319166085407,-0.4324650004051155,-1.3460837236767598,6
0.0184159038158123,0.4599163948550677,0.16150852201214871,-0.366205229059834,0.17325176017153399,-0.45910680541812426,0.16263141622985383,0.25789703199087577,0.5925089128270725,-0.28585147661361415,-0.22267278213345165,6
-0.1043209945018196,0.08677501992528819,-0.4496794729991993,-0.6944330877662762,-0.052162880552499076,-0.2533794395089148,-0.33800879047826066,0.25789703199087577,-0.06660319166085407,-0.4324650004051155,-1.3460837236767598,6
-0.1043209945018196,0.2589941160467245,-0.2459501413287499,-0.366205229059834,-0.22122386109552386,-0.3562431224635195,0.6632716229379684,-0.01350604277567343,-0.13251440210964527,-1.01891909557112,-1.1588485667528756,5
-0.6566370369311599,-0.22895998963067962,-0.1440854754935253,-0.20209129970661285,-0.615699482362581,-1.0762889031457528,-0.3046327766977197,-0.3934703474489026,0.13113043968552537,-1.238839381258372,-0.9716134098289898,5
-0.1043209945018196,0.2589941160467245,-0.2459501413287499,-0.366205229059834,-0.22122386109552386,-0.3562431224635195,0.6632716229379684,-0.01350604277567343,-0.13251440210964527,-1.01891909557112,-1.1588485667528756,5
-0.2884263419782664,-0.688210912621178,2.0969371728814177,-1.022660946472718,2.2019835266878283,0.2609389752641089,0.7967756780601322,0.3121776469441856,-1.5166498215342896,2.5731122373206583,-1.0652309882909319,5
-1.2703215285193161,0.5747291256026923,0.21244085492976109,-1.022660946472718,0.39866640089556626,-0.047652073599705295,0.6298956091574274,0.09505518713094625,0.9879761755198285,1.033670237509897,-1.0652309882909319,5
-0.2884263419782664,0.17288456798600668,-0.3987471400815869,-0.858547017119497,1.3003249637916976,-0.3562431224635195,0.06250337488823093,-0.17634788763566323,-0.7916265065975718,2.0599649040504056,-0.8779958313670477,5
0.0797843529746277,0.51732276022888,-0.9080704692577103,-0.20209129970661285,0.17325176017153399,-0.45910680541812426,2.09844021550123,-0.17634788763566323,-1.0552713483927425,0.08068233286513918,-0.5971430959812198,5
1.1230479886744928,-1.2622745663593005,0.8745611828587214,-0.03797737035339246,-0.052162880552499076,0.6723937070825279,0.02912736110768997,1.1263868712439538,0.06521922923673124,0.15398909476088984,-0.6907606744431636,6
-0.2884263419782664,0.17288456798600668,-0.3987471400815869,-0.858547017119497,1.3003249637916976,-0.3562431224635195,0.06250337488823093,-0.17634788763566323,-0.7916265065975718,2.0599649040504056,-0.8779958313670477,5
0.6934688445627839,-0.7456172779949899,0.21244085492976109,-0.20209129970661285,0.5113737212575827,-0.2533794395089148,0.5631435815963455,-0.06778665772898326,-1.5825610319830838,-0.13923795282211282,0.058179953252376196,6
0.0184159038158123,0.05807183723838202,0.05964385617692423,-0.6944330877662762,-0.22122386109552386,-0.45910680541812426,-0.17112872157555584,0.5835807217107951,0.5265977023782813,-0.28585147661361415,-0.40990793905733575,6
-0.5952685877723445,2.7633468054792854,-0.9080704692577103,-1.022660946472718,2.2019835266878283,-0.561970488372729,1.4642959536709514,-0.2849091175422829,-0.06660319166085407,-0.5790785241966168,-1.3460837236767598,5
0.3252581496098904,0.11547820261219434,-1.162732133845772,-0.20209129970661285,2.145629866506821,-0.15051575655431004,0.3628874989130996,-0.2849091175422829,-0.6598040856999865,-0.3591582385093648,0.4326502671001461,6
-0.5952685877723445,0.9478705005324718,-1.3664614655162213,0.2902504883530498,-0.3339311814575404,-1.2820162690549621,-1.0722810936501619,0.6921419516174148,1.185709806866208,-0.9456123336753693,-1.1588485667528756,5
-0.2884263419782664,-0.1715536242568673,-0.5006118059168115,-1.1867748758259389,0.06054443980951198,0.5695300241279232,1.898184132817984,-0.3934703474489026,0.5265977023782813,-1.238839381258372,-0.8779958313670477,5
-0.042952545343004196,2.7633468054792854,-1.3664614655162213,-1.022660946472718,0.0041907796285091895,-1.2820162690549621,-1.105657107430703,-0.17634788763566323,1.4493546486613755,-1.1655326193626212,0.4326502671001461,5
-0.1043209945018196,2.7633468054792854,-1.3664614655162213,-0.858547017119497,0.06054443980951198,-1.2820162690549621,-1.105657107430703,-0.17634788763566323,1.5152658591101698,-1.238839381258372,0.4326502671001461,5
-0.165689443660635,0.34510366410744303,-0.5515441388344239,-0.858547017119497,-0.8974677832676222,-1.2820162690549621,-0.972153052308539,-0.2849091175422829,0.7243313337246579,1.9866581421546547,0.058179953252376196,7
-0.165689443660635,1.2349023274015334,1.4857491778700698,-0.5303191584130551,2.089276206325813,1.4953031707193658,2.5323283946482626,0.040774572177636415,-0.4620704543536071,0.08068233286513918,-0.9716134098289898,5
-1.6385322234722102,-0.1715536242568673,-0.9080704692577103,-0.03797737035339246,-1.7991263461637537,0.1580752923095042,1.7980560914763613,-1.6419244913751494,2.1084667531493024,-0.13923795282211282,2.398619414800936,5
-0.2270578928194504,2.7633468054792854,-1.1117998009281596,-0.20209129970661285,0.17325176017153399,-0.2533794395089148,-0.5382648731615065,-0.4477509624022124,-0.5938928752511924,-0.7256920479881173,-0.5035255175192779,6
0.0797843529746277,1.2349023274015334,-0.8062058034224856,-0.6944330877662762,0.5113737212575827,0.05521160935489945,0.5965195953768864,-0.12206727268229312,-0.7916265065975718,1.2535905231971483,-0.7843782529051057,5
-0.6566370369311599,-0.6595077299342718,0.46710251951782267,-0.5303191584130551,0.0041907796285091895,-0.2533794395089148,-0.004248652672850998,0.25789703199087577,1.1197985964174137,-0.06593119092636214,-1.1588485667528756,5
0.0797843529746277,1.2349023274015334,-0.8062058034224856,-0.6944330877662762,0.5113737212575827,0.05521160935489945,0.5965195953768864,-0.12206727268229312,-0.7916265065975718,1.2535905231971483,-0.7843782529051057,5
-1.8840060201074724,-1.0900554702378635,-1.3664614655162213,-0.858547017119497,-1.7427726859827455,1.1867121218555516,0.5965195953768864,-2.4792029770301074,2.438022805393267,1.033670237509897,2.866707307110648,6
-1.2089530793605008,-0.8030236433688023,-0.9590028021753225,-1.022660946472718,-0.841114123086614,-1.2820162690549621,-0.8386489971863752,-0.7191540371688219,0.19704165013431657,-0.5057717623008662,-0.9716134098289898,5
-1.8840060201074724,-1.0900554702378635,-1.3664614655162213,-0.858547017119497,-1.7427726859827455,1.1867121218555516,0.5965195953768864,-2.4792029770301074,2.438022805393267,1.033670237509897,2.866707307110648,6
-0.1043209945018196,0.8043545870979416,1.4348168449524574,-0.858547017119497,2.032922546144799,1.7010305366285752,2.5323283946482626,0.040774572177636415,-0.9234489274951572,-0.21254471471786346,-0.9716134098289898,5
-1.5157953251545788,0.861760952471754,-1.2645967996809966,-0.858547017119497,0.342312740714558,0.5695300241279232,1.6311760225736565,-1.2619601867019805,1.5152658591101698,-0.9456123336753693,-0.40990793905733575,5
-0.8407423844076066,-0.22895998963067962,-0.8571381363400978,-0.03797737035339246,-0.39028484163854865,-0.3562431224635195,-0.5048888593809655,-0.4477509624022124,0.7243313337246579,-0.5057717623008662,-0.22267278213345165,6
-0.5952685877723445,-1.147461835611676,1.0273581816115582,-0.366205229059834,-0.22122386109552386,-1.0762889031457528,-1.139033121211244,-0.5020315773555223,0.13113043968552537,-0.8723055717796186,-0.1290552036715079,6
0.570731946245152,-0.056740893509242635,3.293846996445307,1.7672758525320384,2.2019835266878283,1.7010305366285752,0.7967756780601322,1.5606317908704928,-2.6206625965515626,2.5731122373206583,-0.9716134098289898,4
-0.47253168945471313,0.40251002948125536,-1.2136644667633842,-0.858547017119497,0.7931420221626241,0.9809847559463422,1.7980560914763613,-0.9362764969820613,0.2629528605831107,-0.798998809883868,-0.3162903605953937,5
-0.47253168945471313,0.40251002948125536,-1.2136644667633842,-0.858547017119497,0.7931420221626241,0.9809847559463422,1.7980560914763613,-0.9362764969820613,0.2629528605831107,-0.798998809883868,-0.3162903605953937,5
-0.7180054860899758,-0.5733981818735533,0.7726965170234967,2.1775606759150916,-0.5593458221815735,1.2895758048101564,2.5323283946482626,0.3121776469441856,0.7243313337246579,0.4472161423438917,0.058179953252376196,5
-0.7180054860899758,-0.5733981818735533,0.7726965170234967,2.1775606759150916,-0.615699482362581,1.3924394877647612,2.5323283946482626,0.3121776469441856,0.7243313337246579,0.5205229042396423,0.058179953252376196,5
-0.7180054860899758,-0.5733981818735533,0.7726965170234967,2.1775606759150916,-0.5593458221815735,1.2895758048101564,2.5323283946482626,0.3121776469441856,0.7243313337246579,0.4472161423438917,0.058179953252376196,5
-0.7180054860899758,0.861760952471754,-1.3664614655162213,-0.20209129970661285,-0.44663850181955694,-0.3562431224635195,-0.7718969696252932,0.09505518713094625,1.1197985964174137,-1.0922258574668706,-1.0652309882909319,5
-0.9021108335664226,0.40251002948125536,-0.4496794729991993,-0.6944330877662762,-0.10851654073350733,0.2609389752641089,1.3641679123293287,0.040774572177636415,1.8448219113541315,-0.5790785241966168,-1.0652309882909319,6
-0.41116324029589774,2.4117328175646846,-1.2136644667633842,-0.5303191584130551,0.5113737212575827,-0.8705615372365433,-0.8386489971863752,-0.4477509624022124,-0.7257152961487777,-0.6523852860923667,-0.7843782529051057,5
-0.41116324029589774,0.861760952471754,-1.2645967996809966,-1.6791166638856019,-0.5029921620005652,-0.6648341713273338,-0.8386489971863752,-0.12206727268229312,-0.9234489274951572,2.5731122373206583,-1.1588485667528756,4
-0.2884263419782664,0.000665471864569694,-1.162732133845772,-1.022660946472718,-0.2775775212765321,0.1580752923095042,-0.4715128456004245,-0.17634788763566323,0.13113043968552537,-0.6523852860923667,-0.40990793905733575,6
-0.5339001386135286,0.40251002948125536,-0.04222080965830053,2.1775606759150916,-0.615699482362581,2.1124852684469944,2.5323283946482626,0.8007031815240344,0.394775281480696,-1.1655326193626212,-0.9716134098289898,5
-0.5952685877723445,0.34510366410744303,-0.04222080965830053,2.1775606759150916,-0.615699482362581,2.0096215854923893,2.5323283946482626,0.7464225665707246,0.394775281480696,-1.1655326193626212,-0.9716134098289898,5
-0.2884263419782664,0.5747291256026923,1.0782905145291706,-1.022660946472718,1.0749103230676653,-0.15051575655431004,1.6979280501347382,-0.33918973249559276,-0.7916265065975718,-0.21254471471786346,-0.8779958313670477,5
-0.9021108335664226,0.6321354909765047,-0.8571381363400978,-0.366205229059834,0.22960542035254225,0.2609389752641089,1.864808119037443,-0.6105928072621419,0.19704165013431657,-0.9456123336753693,-0.22267278213345165,5
-0.5952685877723445,0.11547820261219434,-1.2136644667633842,-1.1867748758259389,-0.5029921620005652,0.1580752923095042,-0.1043766940144739,-0.6105928072621419,0.394775281480696,-1.238839381258372,-1.3460837236767598,4
-0.9021108335664226,0.5747291256026923,-1.0099351350929349,-0.366205229059834,0.4550200610765745,-0.45910680541812426,-0.037624666453391964,-0.7734346521221317,1.0538873859686226,-0.7256920479881173,-0.035437625209565865,6
-0.2270578928194504,2.0385914426349054,-1.2136644667633842,-0.858547017119497,-1.2919434045346856,-1.1791525861003576,-1.2391611625528667,0.25789703199087577,0.3288640710319019,-2.3384408096946308,-1.2524661452148176,4
-0.165689443660635,-0.6308045472473656,-0.5006118059168115,-0.5303191584130551,-0.44663850181955694,-0.973425220191148,-0.9054010247474571,0.25789703199087577,-0.13251440210964527,-0.28585147661361415,-1.1588485667528756,6
-0.5339001386135286,0.51732276022888,-1.1117998009281596,-0.6944330877662762,-0.7284068027245975,0.8781210729917375,-0.1043766940144739,-0.33918973249559276,0.7243313337246579,-0.5790785241966168,0.9943557378718001,6
-0.8407423844076066,-0.1715536242568673,-1.162732133845772,-1.35088880517916,0.22960542035254225,0.3638026582187137,0.12925540244931286,-0.5020315773555223,0.2629528605831107,0.9603634756141464,-0.8779958313670477,5
-0.5952685877723445,-0.8604300087426145,-0.29688247424636227,-0.5303191584130551,-0.052162880552499076,-0.8705615372365433,-0.33800879047826066,-0.33918973249559276,0.13113043968552537,-1.3121461431541226,-0.8779958313670477,5
-0.47253168945471313,-0.056740893509242635,0.7726965170234967,-0.03797737035339246,0.342312740714558,-0.7676978542819385,-0.23788074913663776,0.25789703199087577,1.7789107009053404,-0.28585147661361415,0.058179953252376196,6
-0.7793739352487913,1.5793405196444075,-1.3664614655162213,0.2902504883530498,-0.7284068027245975,-0.8705615372365433,-0.8386489971863752,0.09505518713094625,1.1197985964174137,-0.6523852860923667,-0.7843782529051057,5
0.3252581496098904,0.4599163948550677,-0.6534088046696485,0.12613655899982867,-0.7847604629056057,-0.561970488372729,-0.1043766940144739,0.09505518713094625,-0.7916265065975718,-0.4324650004051155,-0.8779958313670477,5
0.3252581496098904,0.4599163948550677,-0.6534088046696485,0.12613655899982867,-0.7847604629056057,-0.561970488372729,-0.1043766940144739,0.09505518713094625,-0.7916265065975718,-0.4324650004051155,-0.8779958313670477,5
0.3866265987687058,0.4599163948550677,1.1292228474467831,-0.5303191584130551,2.2019835266878283,0.7752573900371327,2.165192243062312,0.25789703199087577,-1.253004979739119,2.5731122373206583,-1.0652309882909319,5
